CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4595,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,One Year,Yes,Credit card (automatic),26.815061743223673,2745.6827907407664,1
4596,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One Year,Yes,Electronic check,319.1208696298954,449.7429905073801,1
4597,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two Year,No,Bank transfer (automatic),24.835698016185287,6398.262394899162,1
4598,Female,0,Yes,Yes,50,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Two Year,No,Bank transfer (automatic),97.58834330288427,1995.5778517066703,0
4599,Male,0,No,Yes,47,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two Year,No,Credit card (automatic),29.331677407488492,4184.411516708145,0
4600,Female,0,Yes,No,58,No,No,No,No,No internet service,Yes,Yes,Yes,No,Two Year,Yes,Mailed check,66.8653871727771,5278.6650171061565,0
4601,Female,1,No,Yes,38,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two Year,No,Mailed check,43.88367675393954,6384.942332673292,1
4602,Male,0,Yes,No,12,No,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-Month,No,Mailed check,52.249144207752835,4638.154674467683,0
4603,Female,1,No,No,32,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-Month,No,Electronic check,66.09413385189526,2131.6573563176307,0
4604,Female,0,No,No,12,No,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Two Year,Yes,Electronic check,68.95351475035443,3400.919490795626,0
4605,Female,0,Yes,No,32,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-Month,Yes,Credit card (automatic),21.386205657885455,6201.231630088142,1
4606,Male,0,Yes,Yes,9,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,One Year,Yes,Mailed check,20.860539483093525,7113.985345280799,1
4607,Female,0,No,Yes,59,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Two Year,Yes,Bank transfer (automatic),93.55908373542249,3114.1835237393284,1
4608,Male,1,No,Yes,37,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One Year,Yes,Bank transfer (automatic),26.33843323730656,817.4078501945772,0
4609,Male,1,Yes,Yes,22,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic check,114.92144881813483,3670.816012876217,0
4610,Male,0,Yes,No,67,No,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic check,92.59865766465383,6162.979179216421,1
4611,Male,1,Yes,No,65,No,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Two Year,No,Electronic check,110.33841117107114,5120.485113199219,0
4612,Female,1,No,Yes,69,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two Year,Yes,Electronic check,86.32273021569942,7168.849200936765,1
4613,Female,0,No,Yes,53,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two Year,Yes,Credit card (automatic),93.32391941982338,5272.421270907495,1
4614,Female,0,No,Yes,54,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Two Year,Yes,Electronic check,98.35514823401208,5978.837542896035,1
4615,Female,1,No,No,52,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Two Year,No,Credit card (automatic),93.11367047307394,1706.077386814545,1
4616,Female,1,No,No,42,No,No phone service,No,No,No internet service,No,Yes,No internet service,Yes,Two Year,No,Electronic check,112.13322693150303,2569.049747974617,1
4617,Male,0,Yes,No,29,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,One Year,No,Credit card (automatic),74.63878433125505,5674.148231575159,1
4618,Male,0,No,Yes,35,No,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Two Year,No,Credit card (automatic),110.55300471362592,2094.3986358962766,0
4619,Female,1,Yes,No,64,Yes,No,No,No,No,No internet service,No,No,No,Two Year,Yes,Credit card (automatic),91.37605052666146,5212.6559053481815,1
4620,Female,1,No,No,30,No,No phone service,DSL,No,No,No,No internet service,No,No internet service,Month-to-Month,No,Mailed check,72.12498797330177,1361.9840476229294,1
4621,Male,1,No,No,26,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-Month,Yes,Electronic check,104.7045866849665,1475.8338886322272,1
4622,Female,1,Yes,No,47,No,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Two Year,No,Credit card (automatic),28.138071625755472,5798.018396534815,0
4623,Female,1,No,Yes,21,No,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,One Year,No,Bank transfer (automatic),115.71172629845555,6813.059808178972,1
4624,Female,1,Yes,Yes,71,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,One Year,No,Bank transfer (automatic),115.78675544051626,7415.59970327385,0
4625,Female,0,Yes,Yes,2,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-Month,No,Bank transfer (automatic),22.525482746223105,6612.509726243271,1
4626,Male,0,No,Yes,27,Yes,No,No,Yes,Yes,No,Yes,No internet service,No,One Year,No,Electronic check,32.63651734462054,7388.1721681122135,1
4627,Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No,No,No internet service,No,No internet service,Two Year,No,Credit card (automatic),119.92663651242569,635.2642974273241,0
4628,Female,1,No,No,38,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-Month,Yes,Mailed check,46.927284865011025,3651.5340889373865,1
4629,Male,1,No,No,53,No,No,DSL,Yes,No,No,No internet service,Yes,No,One Year,Yes,Mailed check,38.793778001999684,4758.348586361618,0
4630,Male,0,Yes,Yes,70,No,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-Month,Yes,Mailed check,186.65275540959595,989.7219835084767,0
4631,Female,0,No,Yes,28,No,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,98.65190671308639,6271.696204078934,0
4632,Female,0,No,No,8,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Two Year,Yes,Bank transfer (automatic),68.07194660345503,4658.904521286186,0
4633,Male,1,No,Yes,5,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,One Year,No,Credit card (automatic),69.91251066652367,6483.616964345791,1
4634,Female,0,Yes,No,7,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No,Month-to-Month,Yes,Bank transfer (automatic),25.09873307335176,1955.0284574704501,0
4635,Male,0,No,Yes,52,Yes,No,No,No internet service,No,No,No internet service,Yes,Yes,One Year,No,Credit card (automatic),97.59014951892294,4628.386590935524,0
4636,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-Month,No,Credit card (automatic),78.01011833057385,285.58529947580155,0
4637,Male,0,No,No,49,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-Month,Yes,Electronic check,87.46034443757615,6989.769369929145,0
4638,Female,1,No,Yes,44,No,No,No,No internet service,Yes,Yes,No internet service,No,Yes,Two Year,No,Mailed check,79.6775049806756,2378.357560887229,1
4639,Male,0,Yes,Yes,35,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank transfer (automatic),53.272503076768444,7575.60322588369,0
4640,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One Year,No,Mailed check,54.69259805877131,6192.887578320823,1
4641,Male,0,Yes,Yes,60,No,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,88.60974197265442,6809.569837921236,0
4642,Male,0,Yes,No,40,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two Year,Yes,Bank transfer (automatic),116.75250082294593,6991.27519130526,1
4643,Male,1,Yes,No,53,No,No,No,No,No internet service,Yes,Yes,No internet service,No,Month-to-Month,No,Mailed check,93.09913816405823,5122.313526774145,0
4644,Male,1,Yes,Yes,45,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-Month,No,Credit card (automatic),49.69135816460994,2405.3640036272163,1
4645,Male,0,No,No,25,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-Month,Yes,Bank transfer (automatic),94.03154738792904,1023.6977964991593,1
4646,Male,0,Yes,Yes,4,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One Year,No,Electronic check,107.39998265519658,6679.391117452548,1
4647,Male,0,No,No,64,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two Year,No,Mailed check,49.66420475720231,7379.381184614663,0
4648,Male,0,Yes,No,42,No,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Two Year,Yes,Bank transfer (automatic),104.30629662839112,7224.582123946631,1
4649,Female,1,No,Yes,48,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,Two Year,Yes,Mailed check,94.27861924496918,2851.616818056527,1
4650,Female,1,Yes,Yes,24,No,No,No,No internet service,Yes,Yes,No,No internet service,No,Two Year,No,Bank transfer (automatic),99.87202239486705,4143.0210078599885,0
4651,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Two Year,Yes,Credit card (automatic),72.44134205052974,5611.236357112057,1
4652,Female,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One Year,Yes,Electronic check,48.234327964422405,3210.1236512957803,1
4653,Female,1,No,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No internet service,No,Two Year,Yes,Credit card (automatic),102.25017188114826,1433.8547786005788,1
4654,Female,1,No,Yes,53,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,One Year,Yes,Electronic check,57.74338051949695,3578.9137455316913,0
4655,Female,1,Yes,Yes,30,No,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,Two Year,Yes,Electronic check,49.38356578185963,6326.511152781652,1
4656,Female,0,Yes,Yes,19,No,No phone service,No,Yes,No,No internet service,No internet service,Yes,No internet service,One Year,No,Bank transfer (automatic),51.71284827593273,4890.923351910796,0
4657,Male,0,Yes,Yes,44,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,One Year,No,Mailed check,78.35656384693873,7908.9456786266255,1
4658,Female,1,Yes,Yes,60,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two Year,No,Electronic check,51.733358710030714,4501.99931223706,1
4659,Female,1,No,Yes,33,No,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,Two Year,Yes,Electronic check,96.89619545695565,1219.4924946351377,0
4660,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Two Year,Yes,Bank transfer (automatic),113.6750873773621,7672.241476533314,0
4661,Female,0,No,Yes,6,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One Year,Yes,Electronic check,102.1436852295927,7207.618896251593,0
4662,Male,1,Yes,No,17,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,One Year,Yes,Electronic check,96.43562669981368,6659.493473324354,0
4663,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,No,No internet service,No,One Year,No,Mailed check,119.26710117217698,1586.1129100990288,1
4664,Male,1,No,Yes,24,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Two Year,No,Bank transfer (automatic),23.270093891050973,7708.386143988166,1
4665,Male,0,No,No,50,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-Month,No,Electronic check,96.75725811591602,1937.5806720476232,1
4666,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One Year,No,Credit card (automatic),100.51533314419575,4734.470819397835,1
4667,Female,1,No,No,70,No,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-Month,No,Electronic check,99.65390931980163,5639.692548367672,1
4668,Male,0,Yes,No,21,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two Year,Yes,Mailed check,23.238573370051988,3748.2288122075265,1
4669,Male,1,Yes,No,52,No,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-Month,No,Electronic check,114.61508583831323,495.2106551966914,0
4670,Male,1,Yes,No,10,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two Year,No,Credit card (automatic),109.70683886789061,6090.870356934689,1
4671,Male,0,No,Yes,7,No,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two Year,Yes,Bank transfer (automatic),97.8139591857658,4480.750287762293,0
4672,Male,0,No,No,63,No,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Two Year,Yes,Bank transfer (automatic),72.18455210183657,179.9314155006343,1
4673,Male,0,No,Yes,37,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,Yes,One Year,Yes,Bank transfer (automatic),115.7340262599854,5926.06547400382,0
4674,Female,1,Yes,Yes,30,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,One Year,Yes,Bank transfer (automatic),79.13410077949982,5805.669726955499,1
4675,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,No,Credit card (automatic),38.1592121988152,4295.884493124725,0
4676,Female,0,No,Yes,49,No,No,DSL,No internet service,No,No internet service,No internet service,No,No,Two Year,Yes,Bank transfer (automatic),95.61534084980767,4322.396002562575,1
4677,Male,0,Yes,No,11,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-Month,No,Mailed check,37.32526338509601,6498.984973684013,1
4678,Female,1,Yes,No,18,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-Month,Yes,Bank transfer (automatic),57.48554389454261,530.944112466595,1
4679,Male,0,Yes,No,37,No,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,Two Year,Yes,Credit card (automatic),46.06718028978926,5320.1512088029085,0
4680,Male,1,No,No,18,No,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Two Year,Yes,Bank transfer (automatic),87.10444088702543,7003.290067482269,1
4681,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,One Year,No,Electronic check,112.96344039603748,6460.2721753394,0
4682,Male,1,No,Yes,3,No,No,No,No internet service,Yes,Yes,No,No internet service,Yes,One Year,Yes,Credit card (automatic),107.48447803962337,3830.1109264541187,0
4683,Female,0,Yes,No,71,No,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,37.24976642175818,5048.61851683305,1
4684,Female,0,Yes,Yes,19,No,No,No,No,Yes,No,No,Yes,No internet service,Two Year,No,Bank transfer (automatic),79.07844734226718,739.9318275259765,0
4685,Female,1,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-Month,No,Electronic check,85.97420536251869,1509.8364158890588,0
4686,Male,1,Yes,No,25,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-Month,No,Electronic check,49.924194399575065,6456.25304754087,1
4687,Female,1,No,No,5,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-Month,No,Mailed check,66.82462447729733,2151.5458933672658,0
4688,Female,0,Yes,No,25,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-Month,No,Bank transfer (automatic),99.07700607161064,5923.5500912022135,1
4689,Female,1,No,No,57,No,No,DSL,Yes,No,No,Yes,No,No internet service,One Year,No,Mailed check,33.36939929093223,3081.3255111936296,0
4690,Female,1,No,No,69,No,No phone service,DSL,No internet service,No,No,No internet service,No,No,Two Year,No,Mailed check,49.07941089036484,562.3436610125409,0
4691,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two Year,No,Mailed check,102.10284103673247,2620.260723198945,0
4692,Male,0,No,Yes,60,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One Year,No,Electronic check,67.85676742719339,3902.132378996853,1
4693,Male,0,Yes,No,40,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-Month,No,Credit card (automatic),107.12611314175167,5847.895175262419,1
4694,Male,1,No,Yes,71,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,Yes,One Year,No,Credit card (automatic),97.2909357955828,1293.984176007895,1
4695,Male,1,Yes,No,32,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two Year,Yes,Credit card (automatic),86.40763315521039,5337.897399253242,1
4696,Male,1,No,Yes,9,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Two Year,Yes,Mailed check,103.87777539505268,3177.704152709724,0
